日期,1点,2点,3点,4点,5点,6点,7点,8点,9点,10点,11点,12点,13点,14点,15点,16点,17点,18点,19点,20点,21点,22点,23点,24点
20200101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8694578543186264,59.20876242736103,117.05022463156934,153.21084520284572,172.26034234589025,174.5854276264256,160.95755423597475,126.70836641915591,51.23224095469474,1.3406582999663628,0.0,0.0,0.0,0.0,0.0,0.0
20200102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0615711995010257,56.62410432705517,116.09502164327262,153.50261094859425,173.3982097153297,175.8839350499015,162.4808080836874,128.93811765805233,52.78960661804576,1.6739025196319999,0.0,0.0,0.0,0.0,0.0,0.0
20200103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.194255958019427,40.25898108028338,65.68296388665325,74.80061969854742,82.02126048463393,79.50660734008068,74.77686955074658,65.9886734444496,40.414121011740335,1.442255741901,0.0,0.0,0.0,0.0,0.0,0.0
20200104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8720444442242758,60.75124115384365,118.75862000236272,156.07512810128674,175.971683742216,178.71724956139576,165.3631156957393,132.6084155371088,55.52350412841615,2.392255491317963,0.0,0.0,0.0,0.0,0.0,0.0
20200105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9780640999004806,59.134101235692356,112.80088113140152,144.97716584889483,166.6444834824856,171.99556286413974,150.95629174670879,100.18125577045865,33.746293073104674,2.3385961015199626,0.0,0.0,0.0,0.0,0.0,0.0
20200106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3531198139766896,46.88531233129123,113.31951734853762,151.9228801751691,171.85494251420027,175.03711521996976,162.47433457600158,132.11906835603847,56.292505806045504,3.094705506528,0.0,0.0,0.0,0.0,0.0,0.0
20200107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9956589225475556,62.48360135379997,120.57397565370117,158.1674783235105,178.23737346991172,180.98823267791383,167.57229698078498,136.66319816542247,58.56760517985494,3.5453050390799996,0.0,0.0,0.0,0.0,0.0,0.0
20200108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.269146313758312,45.90290525013492,114.31156913473805,152.61995963565695,165.85836141182244,166.82527783428273,147.94354688676867,127.09977888775437,59.372646100323195,4.020609985919999,0.0,0.0,0.0,0.0,0.0,0.0
20200109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.034171607358922,60.14851082346694,115.86125273697584,152.68808062785095,172.91969927605498,176.2184661375616,163.8080820786512,135.67174289481636,59.50307686445372,4.380089279112,0.0,0.0,0.0,0.0,0.0,0.0
20200110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13768228194259,61.850393250105625,118.06302722370025,155.27509519990116,175.74481236047282,179.26768068621573,166.8553536480028,139.10973007611116,61.54365340839642,4.86838447767,0.0,0.0,0.0,0.0,0.0,0.0
20200111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2149637213422517,62.383451228467415,119.14290596493436,157.87154220656797,179.55784248037034,183.599846315758,171.2727270167324,144.24235842026425,64.80277420313146,5.600280535668,0.0,0.0,0.0,0.0,0.0,0.0
20200112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3874825791228673,66.80113427897818,125.09788757867089,164.74075772911647,186.69206445704415,190.86773556486798,178.5025344611507,151.39154195183684,68.6918960778341,6.339073570199963,0.0,0.0,0.0,0.0,0.0,0.0
20200113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.435496494735107,63.618662598684104,119.06832728453678,155.96170780416045,176.5363493057176,180.93220317842855,169.2038229927478,143.63149525632085,66.06633086163198,6.525614432159963,0.0,0.0,0.0,0.0,0.0,0.0
20200114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571048457583785,38.48996312860249,93.85764158337304,134.03642795391042,153.42020018657266,156.86808625494675,148.53592024488844,128.410842575467,64.9984059857174,6.846522862014,0.0,0.0,0.0,0.0,0.0,0.0
20200115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.366874105152948,36.09090994336657,99.1094548250615,143.34120432502675,172.41701157742216,177.74304983843814,166.12898660625996,140.73446247903087,66.25691776713685,7.361217503712,0.0,0.0,0.0,0.0,0.0,0.0
20200116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1096905140624074,28.921906184724914,72.6192299574728,91.28368686511054,137.84100814137895,149.3004015893527,105.68624595714579,79.57139832234166,58.16427794985575,8.07205748751,0.0,0.0,0.0,0.0,0.0,0.0
20200117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.143358671553988,60.22577617664812,115.80663886012454,152.90707758051445,173.07498930367493,178.69969080564275,167.54633013370793,142.60186049459537,60.354995987564266,7.456332990149963,0.0,0.0,0.0,0.0,0.0,0.0
20200118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.253937705565228,67.16858148776066,123.94384209424456,163.03136053173435,184.91971176600825,189.51964729186486,177.8092315796106,151.9506733592674,75.40947789911426,9.880216579349963,0.0,0.0,0.0,0.0,0.0,0.0
20200119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.509599523443861,41.020603964137656,73.24608572131334,79.0427848366794,114.11651155325609,132.0505257214249,110.84066998908625,86.5768514872162,44.71573998606885,7.903861629407962,0.0,0.0,0.0,0.0,0.0,0.0
20200120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.687900950075222,21.90360804594826,52.017162907564646,74.37806997538614,105.67527515323792,77.30007721491423,131.80404976890406,127.78103632910035,40.44882951245211,7.155227296745999,0.0,0.0,0.0,0.0,0.0,0.0
20200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6380433973837665,62.24690134050697,115.04547353397587,151.14003649634463,169.4316287359731,173.36306369063897,166.16459853084186,141.33210880436695,72.27522105232144,10.725802489638,0.0,0.0,0.0,0.0,0.0,0.0
20200122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.001157297668904,67.25959287306645,122.62883055971957,161.43311919010537,183.29645539513453,188.16128928094597,176.87249354604316,151.58450945730235,79.43177196753612,12.275943851807998,0.0,0.0,0.0,0.0,0.0,0.0
20200123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13723588250998,63.272559615423155,121.57499007890547,161.3668154118019,183.6113984388391,188.7232464626467,177.6047939934244,152.49903509607745,81.11369136501195,13.021901311157999,0.0,0.0,0.0,0.0,0.0,0.0
20200124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499689960311597,69.93526807816161,125.56394212830683,164.75249511722004,187.22330289234344,192.62750412751848,181.7903833605988,156.50173748514993,84.8449428385419,14.162532945011963,0.0,0.0,0.0,0.0,0.0,0.0
20200125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9699505811378835,67.55577508231094,122.61676087111339,160.62917201558463,182.4535932260858,187.3337338926199,176.29528703716545,151.11929395729064,82.53307017323989,14.162338131029962,0.0,0.0,0.0,0.0,0.0,0.0
20200126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.945949440007854,71.00317604260437,125.97356652497213,163.66253394381675,185.25483003726995,190.390506031738,179.31134362111217,154.40700367139277,85.913704973751,15.336933685919963,0.0,0.0,0.0,0.0,0.0,0.0
20200127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114269301343618,49.43849308439966,117.97256993691359,155.48498951505863,176.63247709578764,181.4337073369163,170.78394736215702,146.85601282435383,82.50410843141934,15.143685937379999,0.0,0.0,0.0,0.0,0.0,0.0
20200128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.487416249095593,71.27403530616542,126.194800931169,165.11891926798214,187.75554793451695,193.24102852795738,182.35914471455723,157.29261258662478,86.31140166751219,16.65480289158,0.0,0.0,0.0,0.0,0.0,0.0
20200129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.754675800312355,72.87684734517309,128.0872770195876,166.96629274978028,189.32209683673364,194.5403301505789,183.61613933261495,158.38941794341702,91.78961035555473,17.878909561037965,0.0,0.0,0.0,0.0,0.0,0.0
20200130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.520997167014945,45.47901384206932,76.58243850020284,104.20610118987712,116.72286312013279,115.09611490046748,98.99115146861719,91.18769249126183,86.16305932326222,17.211817491479998,0.0,0.0,0.0,0.0,0.0,0.0
20200131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.013392915913247,67.80809526474759,119.52640022922353,155.86227307586162,177.20856760415148,182.73936682945023,172.80556580450641,149.12037701326648,88.38184169673364,18.12508821252,0.0,0.0,0.0,0.0,0.0,0.0
20200201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2993661339615805,41.625998021416336,76.81186005597134,107.96301634150218,118.90643056027733,115.84526072199867,79.77729533365897,117.19841345875776,60.6550177222599,14.48460577188,0.0,0.0,0.0,0.0,0.0,0.0
20200202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.923599276959112,74.67046709497748,127.52599499910217,164.4466574992111,185.70643511294048,190.73704576507183,180.11310553006024,155.54858980195905,94.07646983005823,20.025211854635963,0.0,0.0,0.0,0.0,0.0,0.0
20200203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.077636397113828,55.76531522409836,112.08099473828932,168.20021058922455,191.2814087484842,197.01183880701052,186.3754502440109,161.39741272325034,100.43649841926592,22.274833772519997,0.0,0.0,0.0,0.0,0.0,0.0
