日期,1点,2点,3点,4点,5点,6点,7点,8点,9点,10点,11点,12点,13点,14点,15点,16点,17点,18点,19点,20点,21点,22点,23点,24点
20200101,0,0,0,0,0,0.0,0.0,0.0,0.0050254243395662255,0.15916333985849743,0.31465114148271334,0.41185711076033804,0.46306543641368353,0.46931566566243443,0.4326815974085343,0.3406138882235374,0.13772107783520096,0.003603920161199999,0.0,0.0,0,0,0,0
20200102,0,0,0,0,0,0.0,0.0,0.0,0.005541858063174897,0.15221533421251396,0.3120833915141737,0.41264142728116737,0.4661242196648648,0.4728062770158643,0.436776365816364,0.34660784316680743,0.14190754467216607,0.004499737956,0.0,0.0,0,0,0,0
20200103,0,0,0,0,0,0.0,0.0,0.0,0.0058985375215576796,0.10822306742011668,0.1765671072221862,0.20107693467351462,0.22048725936729555,0.2137274390862384,0.201013090190179,0.17738890710873553,0.10864011024661385,0.00387703156425,0.0,0.0,0,0,0,0
20200104,0,0,0,0,0,0.0,0.0,0.0,0.005032377538237365,0.16330978804796684,0.319243602156889,0.41955679597120094,0.4730421605973548,0.4804227138747198,0.444524504558439,0.35647423531480865,0.14925673152800048,0.0064307943314999986,0.0,0.0,0,0,0,0
20200105,0,0,0,0,0,0.0,0.0,0.0,0.005317376612635748,0.1589626377303558,0.3032281750844127,0.38972356410993236,0.44796904161958506,0.46235366361327895,0.4057964831900774,0.26930445099585665,0.09071584159436744,0.006286548659999999,0.0,0.0,0,0,0,0
20200106,0,0,0,0,0,0.0,0.0,0.0,0.006325590897786895,0.12603578583680441,0.30462235846381086,0.40839483918056213,0.46197565191989326,0.4705298796235746,0.4367589639139828,0.3551587859033292,0.15132394033883204,0.008319100824,0.0,0.0,0,0,0,0
20200107,0,0,0,0,0,0.0,0.0,0.0,0.005364674522977359,0.16796667030591395,0.3241235904669386,0.42518139334277016,0.47913272438148313,0.4865275071986931,0.4504631639268414,0.3673741886167271,0.15743979887057782,0.009530389890000001,0.0,0.0,0,0,0,0
20200108,0,0,0,0,0,0.0,0.0,0.0,0.006099855682146085,0.12339490658638427,0.3072891643406937,0.4102687086980026,0.4458558102468345,0.4484550479416203,0.39769770668486204,0.34166607227890966,0.15960388736646025,0.01080809136,0.0,0.0,0,0,0,0
20200109,0,0,0,0,0,0.0,0.0,0.0,0.005468203245588589,0.16168954522437354,0.3114549804757415,0.4104518296447606,0.46483790127971775,0.4737055541332301,0.4403443066630409,0.3647089862763881,0.1599545077001444,0.011774433546000001,0.0,0.0,0,0,0,0
20200110,0,0,0,0,0,0.0,0.0,0.0,0.005746457747157533,0.16626449798415496,0.3173737290959684,0.41740616989220747,0.4724322912915936,0.4819023674360638,0.4485358969032333,0.3739508873013741,0.16543992851719472,0.0130870550475,0.0,0.0,0,0,0,0
20200111,0,0,0,0,0,0.0,0.0,0.0,0.005954203551995309,0.16769744953889093,0.32027662893799563,0.42438586614668816,0.4826823722590601,0.4935479739670914,0.4604105564965925,0.387748275323291,0.17420100592239643,0.015054517569000002,0.0,0.0,0,0,0,0
20200112,0,0,0,0,0,0.0,0.0,0.0,0.006417963922373345,0.1795729416101564,0.3362846440286852,0.4428514992718185,0.5018603883253875,0.5130853106582473,0.4798455227450288,0.40696651062321737,0.1846556346178336,0.017040520349999998,0.0,0.0,0,0,0,0
20200113,0,0,0,0,0,0.0,0.0,0.0,0.006547033587997659,0.17101791021151644,0.3200761486143462,0.419251902699356,0.4745600787788108,0.48637689026459296,0.4548489865396446,0.3861061700438732,0.17759766360653764,0.017541974279999997,0.0,0.0,0,0,0,0
20200114,0,0,0,0,0,0.0,0.0,0.0,0.009599592627913468,0.10346764281882392,0.25230548812734693,0.36031297837072696,0.41241989297465775,0.4216884039111472,0.39929010818518407,0.3451904370308253,0.17472689781106832,0.0184046313495,0.0,0.0,0,0,0,0
20200115,0,0,0,0,0,0.0,0.0,0.0,0.009050736841809081,0.09701857511657686,0.2664232656587675,0.3853258180780289,0.4634865902618875,0.47780389741515633,0.44658329732865587,0.3783184475242765,0.17810999399767977,0.019788219096,0.0,0.0,0,0,0,0
20200116,0,0,0,0,0,0.0,0.0,0.0,0.008359383102318364,0.07774705963635732,0.1952129837566473,0.245386255013738,0.37054034446607254,0.40134516556277616,0.28410281171275753,0.2139016083933916,0.15635558588670903,0.0216990792675,0.0,0.0,0,0,0,0
20200117,0,0,0,0,0,0.0,0.0,0.0,0.01113806094503769,0.16189724778668857,0.3113081689788294,0.4110405311304152,0.465255347590524,0.48037551291839453,0.45039336057448376,0.38333833466289086,0.1622446128697964,0.020043905887499994,0.0,0.0,0,0,0,0
20200118,0,0,0,0,0,0.0,0.0,0.0,0.008747144369799068,0.18056070292408788,0.3331823712210875,0.4382563455154149,0.4970959993709899,0.5094614174512496,0.47798180532153395,0.40846955204104146,0.20271365026643628,0.026559721987499996,0.0,0.0,0,0,0,0
